,Date,Open,High,Low,Close,Adj Close,Volume
18000,1999-09-13,1351.660034,1351.660034,1341.699951,1344.130005,1344.130005,657900000
18001,1999-09-14,1344.130005,1344.180054,1330.609985,1336.290039,1336.290039,734500000
18002,1999-09-15,1336.290039,1347.209961,1317.969971,1317.969971,1317.969971,787300000
18003,1999-09-16,1317.969971,1322.51001,1299.969971,1318.47998,1318.47998,739000000
18004,1999-09-17,1318.47998,1337.589966,1318.47998,1335.420044,1335.420044,861900000
18005,1999-09-20,1335.420044,1338.380005,1330.609985,1335.530029,1335.530029,568000000
18006,1999-09-21,1335.52002,1335.530029,1301.969971,1307.579956,1307.579956,817300000
18007,1999-09-22,1307.579956,1316.180054,1297.810059,1310.51001,1310.51001,822200000
18008,1999-09-23,1310.51001,1315.25,1277.300049,1280.410034,1280.410034,890800000
18009,1999-09-24,1280.410034,1281.170044,1263.839966,1277.359985,1277.359985,872800000
18010,1999-09-27,1277.359985,1295.030029,1277.359985,1283.310059,1283.310059,780600000
18011,1999-09-28,1283.310059,1285.550049,1256.26001,1282.199951,1282.199951,885400000
18012,1999-09-29,1282.199951,1288.829956,1268.160034,1268.369995,1268.369995,856000000
18013,1999-09-30,1268.369995,1291.310059,1268.369995,1282.709961,1282.709961,1017600000
18014,1999-10-01,1282.709961,1283.170044,1265.780029,1282.810059,1282.810059,896200000
18015,1999-10-04,1282.810059,1304.599976,1282.810059,1304.599976,1304.599976,803300000
18016,1999-10-05,1304.599976,1316.410034,1286.439941,1301.349976,1301.349976,965700000
18017,1999-10-06,1301.349976,1325.459961,1301.349976,1325.400024,1325.400024,895200000
18018,1999-10-07,1325.400024,1328.050049,1314.130005,1317.640015,1317.640015,827800000
18019,1999-10-08,1317.640015,1336.609985,1311.880005,1336.02002,1336.02002,897300000
18020,1999-10-11,1336.02002,1339.22998,1332.959961,1335.209961,1335.209961,655900000
18021,1999-10-12,1335.209961,1335.209961,1311.800049,1313.040039,1313.040039,778300000
18022,1999-10-13,1313.040039,1313.040039,1282.800049,1285.550049,1285.550049,821500000
18023,1999-10-14,1285.550049,1289.630005,1267.619995,1283.420044,1283.420044,892300000
18024,1999-10-15,1283.420044,1283.420044,1245.390015,1247.410034,1247.410034,912600000
18025,1999-10-18,1247.410034,1254.130005,1233.699951,1254.130005,1254.130005,818700000
18026,1999-10-19,1254.130005,1279.319946,1254.130005,1261.319946,1261.319946,905700000
18027,1999-10-20,1261.319946,1289.439941,1261.319946,1289.430054,1289.430054,928800000
18028,1999-10-21,1289.430054,1289.430054,1265.609985,1283.609985,1283.609985,1012500000
18029,1999-10-22,1283.609985,1308.810059,1283.609985,1301.650024,1301.650024,959200000
18030,1999-10-25,1301.650024,1301.680054,1286.069946,1293.630005,1293.630005,777000000
18031,1999-10-26,1293.630005,1303.459961,1281.859985,1281.910034,1281.910034,878300000
18032,1999-10-27,1281.910034,1299.390015,1280.47998,1296.709961,1296.709961,950100000
18033,1999-10-28,1296.709961,1342.469971,1296.709961,1342.439941,1342.439941,1135100000
18034,1999-10-29,1342.439941,1373.170044,1342.439941,1362.930054,1362.930054,1120500000
18035,1999-11-01,1362.930054,1367.300049,1354.050049,1354.119995,1354.119995,861000000
18036,1999-11-02,1354.119995,1369.319946,1346.410034,1347.73999,1347.73999,904500000
18037,1999-11-03,1347.73999,1360.329956,1347.73999,1354.930054,1354.930054,914400000
18038,1999-11-04,1354.930054,1369.410034,1354.930054,1362.640015,1362.640015,981700000
18039,1999-11-05,1362.640015,1387.47998,1362.640015,1370.22998,1370.22998,1007300000
18040,1999-11-08,1370.22998,1380.780029,1365.869995,1377.01001,1377.01001,806800000
18041,1999-11-09,1377.01001,1383.810059,1361.449951,1365.280029,1365.280029,854300000
18042,1999-11-10,1365.280029,1379.180054,1359.97998,1373.459961,1373.459961,984700000
18043,1999-11-11,1373.459961,1382.119995,1372.189941,1381.459961,1381.459961,891300000
18044,1999-11-12,1381.459961,1396.119995,1368.540039,1396.060059,1396.060059,900200000
18045,1999-11-15,1396.060059,1398.579956,1392.280029,1394.390015,1394.390015,795700000
18046,1999-11-16,1394.390015,1420.359985,1394.390015,1420.069946,1420.069946,942200000
18047,1999-11-17,1420.069946,1423.439941,1410.689941,1410.709961,1410.709961,960000000
18048,1999-11-18,1410.709961,1425.310059,1410.709961,1424.939941,1424.939941,1022800000
18049,1999-11-19,1424.939941,1424.939941,1417.540039,1422.0,1422.0,893800000
18050,1999-11-22,1422.0,1425.0,1412.400024,1420.939941,1420.939941,873500000
18051,1999-11-23,1420.939941,1423.910034,1402.199951,1404.640015,1404.640015,926100000
18052,1999-11-24,1404.640015,1419.709961,1399.170044,1417.079956,1417.079956,734800000
18053,1999-11-26,1417.079956,1425.23999,1416.140015,1416.619995,1416.619995,312120000
18054,1999-11-29,1416.619995,1416.619995,1404.150024,1407.829956,1407.829956,866100000
18055,1999-11-30,1407.829956,1410.589966,1386.949951,1388.910034,1388.910034,951500000
18056,1999-12-01,1388.910034,1400.119995,1387.380005,1397.719971,1397.719971,884000000
18057,1999-12-02,1397.719971,1409.040039,1397.719971,1409.040039,1409.040039,900700000
18058,1999-12-03,1409.040039,1447.420044,1409.040039,1433.300049,1433.300049,1006400000
18059,1999-12-06,1433.300049,1434.150024,1418.25,1423.329956,1423.329956,916800000
18060,1999-12-07,1423.329956,1426.810059,1409.170044,1409.170044,1409.170044,1085800000
18061,1999-12-08,1409.170044,1415.660034,1403.880005,1403.880005,1403.880005,957000000
18062,1999-12-09,1403.880005,1418.430054,1391.469971,1408.109985,1408.109985,1122100000
18063,1999-12-10,1408.109985,1421.579956,1405.650024,1417.040039,1417.040039,987200000
18064,1999-12-13,1417.040039,1421.579956,1410.099976,1415.219971,1415.219971,977600000
18065,1999-12-14,1415.219971,1418.300049,1401.589966,1403.170044,1403.170044,1027800000
18066,1999-12-15,1403.170044,1417.400024,1396.199951,1413.329956,1413.329956,1033900000
18067,1999-12-16,1413.319946,1423.109985,1408.349976,1418.780029,1418.780029,1070300000
18068,1999-12-17,1418.780029,1431.77002,1418.780029,1421.030029,1421.030029,1349800000
18069,1999-12-20,1421.030029,1429.160034,1411.099976,1418.089966,1418.089966,904600000
18070,1999-12-21,1418.089966,1436.469971,1414.800049,1433.430054,1433.430054,963500000
18071,1999-12-22,1433.430054,1440.02002,1429.130005,1436.130005,1436.130005,850000000
18072,1999-12-23,1436.130005,1461.439941,1436.130005,1458.339966,1458.339966,728600000
18073,1999-12-27,1458.339966,1463.189941,1450.829956,1457.099976,1457.099976,722600000
18074,1999-12-28,1457.089966,1462.680054,1452.780029,1457.660034,1457.660034,655400000
18075,1999-12-29,1457.660034,1467.469971,1457.660034,1463.459961,1463.459961,567860000
18076,1999-12-30,1463.459961,1473.099976,1462.599976,1464.469971,1464.469971,554680000
18077,1999-12-31,1464.469971,1472.420044,1458.189941,1469.25,1469.25,374050000
18078,2000-01-03,1469.25,1478.0,1438.359985,1455.219971,1455.219971,931800000
18079,2000-01-04,1455.219971,1455.219971,1397.430054,1399.420044,1399.420044,1009000000
18080,2000-01-05,1399.420044,1413.27002,1377.680054,1402.109985,1402.109985,1085500000
18081,2000-01-06,1402.109985,1411.900024,1392.099976,1403.449951,1403.449951,1092300000
18082,2000-01-07,1403.449951,1441.469971,1400.72998,1441.469971,1441.469971,1225200000
18083,2000-01-10,1441.469971,1464.359985,1441.469971,1457.599976,1457.599976,1064800000
18084,2000-01-11,1457.599976,1458.660034,1434.420044,1438.560059,1438.560059,1014000000
18085,2000-01-12,1438.560059,1442.599976,1427.079956,1432.25,1432.25,974600000
18086,2000-01-13,1432.25,1454.199951,1432.25,1449.680054,1449.680054,1030400000
18087,2000-01-14,1449.680054,1473.0,1449.680054,1465.150024,1465.150024,1085900000
18088,2000-01-18,1465.150024,1465.150024,1451.300049,1455.140015,1455.140015,1056700000
18089,2000-01-19,1455.140015,1461.390015,1448.680054,1455.900024,1455.900024,1087800000
18090,2000-01-20,1455.900024,1465.709961,1438.540039,1445.569946,1445.569946,1100700000
18091,2000-01-21,1445.569946,1453.180054,1439.599976,1441.359985,1441.359985,1209800000
18092,2000-01-24,1441.359985,1454.089966,1395.420044,1401.530029,1401.530029,1115800000
18093,2000-01-25,1401.530029,1414.26001,1388.48999,1410.030029,1410.030029,1073700000
18094,2000-01-26,1410.030029,1412.72998,1400.160034,1404.089966,1404.089966,1117300000
18095,2000-01-27,1404.089966,1418.859985,1370.98999,1398.560059,1398.560059,1129500000
18096,2000-01-28,1398.560059,1398.560059,1356.199951,1360.160034,1360.160034,1095800000
18097,2000-01-31,1360.160034,1394.47998,1350.140015,1394.459961,1394.459961,993800000
18098,2000-02-01,1394.459961,1412.48999,1384.790039,1409.280029,1409.280029,981000000
18099,2000-02-02,1409.280029,1420.609985,1403.48999,1409.119995,1409.119995,1038600000
18100,2000-02-03,1409.119995,1425.780029,1398.52002,1424.969971,1424.969971,1146500000
18101,2000-02-04,1424.969971,1435.910034,1420.630005,1424.369995,1424.369995,1045100000
18102,2000-02-07,1424.369995,1427.150024,1413.329956,1424.23999,1424.23999,918100000
18103,2000-02-08,1424.23999,1441.829956,1424.23999,1441.719971,1441.719971,1047700000
18104,2000-02-09,1441.719971,1444.550049,1411.650024,1411.709961,1411.709961,1050500000
18105,2000-02-10,1411.699951,1422.099976,1406.430054,1416.829956,1416.829956,1058800000
18106,2000-02-11,1416.829956,1416.829956,1378.890015,1387.119995,1387.119995,1025700000
18107,2000-02-14,1387.119995,1394.930054,1380.530029,1389.939941,1389.939941,927300000
18108,2000-02-15,1389.939941,1407.719971,1376.25,1402.050049,1402.050049,1092100000
18109,2000-02-16,1402.050049,1404.550049,1385.579956,1387.670044,1387.670044,1018800000
18110,2000-02-17,1387.670044,1399.880005,1380.069946,1388.26001,1388.26001,1034800000
18111,2000-02-18,1388.26001,1388.589966,1345.319946,1346.089966,1346.089966,1042300000
18112,2000-02-22,1346.089966,1358.109985,1331.880005,1352.170044,1352.170044,980000000
18113,2000-02-23,1352.170044,1370.109985,1342.439941,1360.689941,1360.689941,993700000
18114,2000-02-24,1360.689941,1364.800049,1329.880005,1353.430054,1353.430054,1215000000
18115,2000-02-25,1353.430054,1362.140015,1329.150024,1333.359985,1333.359985,1065200000
18116,2000-02-28,1333.359985,1360.819946,1325.069946,1348.050049,1348.050049,1026500000
18117,2000-02-29,1348.050049,1369.630005,1348.050049,1366.420044,1366.420044,1204300000
18118,2000-03-01,1366.420044,1383.459961,1366.420044,1379.189941,1379.189941,1274100000
18119,2000-03-02,1379.189941,1386.560059,1370.349976,1381.76001,1381.76001,1198600000
18120,2000-03-03,1381.76001,1410.880005,1381.76001,1409.170044,1409.170044,1150300000
18121,2000-03-06,1409.170044,1409.73999,1384.75,1391.280029,1391.280029,1029000000
18122,2000-03-07,1391.280029,1399.209961,1349.98999,1355.619995,1355.619995,1314100000
18123,2000-03-08,1355.619995,1373.790039,1346.619995,1366.699951,1366.699951,1203000000
18124,2000-03-09,1366.699951,1401.819946,1357.880005,1401.689941,1401.689941,1123000000
18125,2000-03-10,1401.689941,1413.459961,1392.069946,1395.069946,1395.069946,1138800000
18126,2000-03-13,1395.069946,1398.390015,1364.839966,1383.619995,1383.619995,1016100000
18127,2000-03-14,1383.619995,1395.150024,1359.150024,1359.150024,1359.150024,1094000000
18128,2000-03-15,1359.150024,1397.98999,1356.98999,1392.140015,1392.140015,1302800000
18129,2000-03-16,1392.150024,1458.469971,1392.150024,1458.469971,1458.469971,1482300000
18130,2000-03-17,1458.469971,1477.329956,1453.319946,1464.469971,1464.469971,1295100000
18131,2000-03-20,1464.469971,1470.300049,1448.48999,1456.630005,1456.630005,920800000
18132,2000-03-21,1456.630005,1493.920044,1446.060059,1493.869995,1493.869995,1065900000
18133,2000-03-22,1493.869995,1505.079956,1487.329956,1500.640015,1500.640015,1075000000
18134,2000-03-23,1500.640015,1532.5,1492.390015,1527.349976,1527.349976,1078300000
18135,2000-03-24,1527.349976,1552.869995,1516.829956,1527.459961,1527.459961,1052200000
18136,2000-03-27,1527.459961,1534.630005,1518.459961,1523.859985,1523.859985,901000000
18137,2000-03-28,1523.859985,1527.359985,1507.089966,1507.72998,1507.72998,959100000
18138,2000-03-29,1507.72998,1521.449951,1497.449951,1508.52002,1508.52002,1061900000
18139,2000-03-30,1508.52002,1517.380005,1474.630005,1487.920044,1487.920044,1193400000
18140,2000-03-31,1487.920044,1519.810059,1484.380005,1498.579956,1498.579956,1227400000
18141,2000-04-03,1498.579956,1507.189941,1486.959961,1505.969971,1505.969971,1021700000
18142,2000-04-04,1505.97998,1526.449951,1416.410034,1494.72998,1494.72998,1515460000
18143,2000-04-05,1494.72998,1506.550049,1478.050049,1487.369995,1487.369995,1110300000
18144,2000-04-06,1487.369995,1511.76001,1487.369995,1501.339966,1501.339966,1008000000
18145,2000-04-07,1501.339966,1518.680054,1501.339966,1516.349976,1516.349976,891600000
18146,2000-04-10,1516.349976,1527.189941,1503.349976,1504.459961,1504.459961,853700000
18147,2000-04-11,1504.459961,1512.800049,1486.780029,1500.589966,1500.589966,971400000
18148,2000-04-12,1500.589966,1509.079956,1466.150024,1467.170044,1467.170044,1175900000
18149,2000-04-13,1467.170044,1477.52002,1439.339966,1440.51001,1440.51001,1032000000
18150,2000-04-14,1440.51001,1440.51001,1339.400024,1356.560059,1356.560059,1279700000
18151,2000-04-17,1356.560059,1401.530029,1346.5,1401.439941,1401.439941,1204700000
18152,2000-04-18,1401.439941,1441.609985,1397.810059,1441.609985,1441.609985,1109400000
18153,2000-04-19,1441.609985,1447.689941,1424.26001,1427.469971,1427.469971,1001400000
18154,2000-04-20,1427.469971,1435.48999,1422.079956,1434.540039,1434.540039,896200000
18155,2000-04-24,1434.540039,1434.540039,1407.130005,1429.859985,1429.859985,868700000
18156,2000-04-25,1429.859985,1477.670044,1429.859985,1477.439941,1477.439941,1071100000
18157,2000-04-26,1477.439941,1482.939941,1456.97998,1460.98999,1460.98999,999600000
18158,2000-04-27,1460.98999,1469.209961,1434.810059,1464.920044,1464.920044,1111000000
18159,2000-04-28,1464.920044,1473.619995,1448.150024,1452.430054,1452.430054,984600000
18160,2000-05-01,1452.430054,1481.51001,1452.430054,1468.25,1468.25,966300000
18161,2000-05-02,1468.25,1468.25,1445.219971,1446.290039,1446.290039,1011500000
18162,2000-05-03,1446.290039,1446.290039,1398.359985,1415.099976,1415.099976,991600000
18163,2000-05-04,1415.099976,1420.98999,1404.939941,1409.569946,1409.569946,925800000
18164,2000-05-05,1409.569946,1436.030029,1405.079956,1432.630005,1432.630005,805500000
18165,2000-05-08,1432.630005,1432.630005,1417.050049,1424.170044,1424.170044,787600000
18166,2000-05-09,1424.170044,1430.280029,1401.849976,1412.140015,1412.140015,896600000
18167,2000-05-10,1412.140015,1412.140015,1375.140015,1383.050049,1383.050049,1006400000
18168,2000-05-11,1383.050049,1410.26001,1383.050049,1407.810059,1407.810059,953600000
18169,2000-05-12,1407.810059,1430.130005,1407.810059,1420.959961,1420.959961,858200000
18170,2000-05-15,1420.959961,1452.390015,1416.540039,1452.359985,1452.359985,854600000
18171,2000-05-16,1452.359985,1470.400024,1450.76001,1466.040039,1466.040039,955500000
18172,2000-05-17,1466.040039,1466.040039,1441.670044,1447.800049,1447.800049,820500000
18173,2000-05-18,1447.800049,1458.040039,1436.589966,1437.209961,1437.209961,807900000
18174,2000-05-19,1437.209961,1437.209961,1401.73999,1406.949951,1406.949951,853700000
18175,2000-05-22,1406.949951,1410.550049,1368.72998,1400.719971,1400.719971,869000000
18176,2000-05-23,1400.719971,1403.77002,1373.430054,1373.859985,1373.859985,869900000
18177,2000-05-24,1373.859985,1401.75,1361.089966,1399.050049,1399.050049,1152300000
18178,2000-05-25,1399.050049,1411.650024,1373.930054,1381.52002,1381.52002,984500000
18179,2000-05-26,1381.52002,1391.420044,1369.75,1378.02002,1378.02002,722600000
18180,2000-05-30,1378.02002,1422.449951,1378.02002,1422.449951,1422.449951,844200000
18181,2000-05-31,1422.439941,1434.48999,1415.5,1420.599976,1420.599976,960500000
18182,2000-06-01,1420.599976,1448.810059,1420.599976,1448.810059,1448.810059,960100000
18183,2000-06-02,1448.810059,1483.22998,1448.810059,1477.26001,1477.26001,1162400000
18184,2000-06-05,1477.26001,1477.280029,1464.680054,1467.630005,1467.630005,838600000
18185,2000-06-06,1467.630005,1471.359985,1454.73999,1457.839966,1457.839966,950100000
18186,2000-06-07,1457.839966,1474.640015,1455.060059,1471.359985,1471.359985,854600000
18187,2000-06-08,1471.359985,1475.650024,1456.48999,1461.670044,1461.670044,854300000
18188,2000-06-09,1461.670044,1472.670044,1454.959961,1456.949951,1456.949951,786000000
18189,2000-06-12,1456.949951,1462.930054,1445.98999,1446.0,1446.0,774100000
18190,2000-06-13,1446.0,1470.420044,1442.380005,1469.439941,1469.439941,935900000
18191,2000-06-14,1469.439941,1483.619995,1467.709961,1470.540039,1470.540039,929700000
18192,2000-06-15,1470.540039,1482.040039,1464.619995,1478.72998,1478.72998,1011400000
18193,2000-06-16,1478.72998,1480.77002,1460.420044,1464.459961,1464.459961,1250800000
18194,2000-06-19,1464.459961,1488.930054,1459.050049,1486.0,1486.0,921700000
18195,2000-06-20,1486.0,1487.319946,1470.180054,1475.949951,1475.949951,1031500000
18196,2000-06-21,1475.949951,1482.189941,1468.0,1479.130005,1479.130005,1009600000
18197,2000-06-22,1479.130005,1479.130005,1448.030029,1452.180054,1452.180054,1022700000
18198,2000-06-23,1452.180054,1459.939941,1438.310059,1441.47998,1441.47998,847600000
18199,2000-06-26,1441.47998,1459.660034,1441.47998,1455.310059,1455.310059,889000000
18200,2000-06-27,1455.310059,1463.349976,1450.550049,1450.550049,1450.550049,1042500000
18201,2000-06-28,1450.550049,1467.630005,1450.550049,1454.819946,1454.819946,1095100000
18202,2000-06-29,1454.819946,1455.140015,1434.630005,1442.390015,1442.390015,1110900000
18203,2000-06-30,1442.390015,1454.680054,1438.709961,1454.599976,1454.599976,1459700000
18204,2000-07-03,1454.599976,1469.579956,1450.849976,1469.540039,1469.540039,451900000
18205,2000-07-05,1469.540039,1469.540039,1442.449951,1446.22998,1446.22998,1019300000
18206,2000-07-06,1446.22998,1461.650024,1439.560059,1456.670044,1456.670044,947300000
18207,2000-07-07,1456.670044,1484.119995,1456.670044,1478.900024,1478.900024,931700000
18208,2000-07-10,1478.900024,1486.560059,1474.76001,1475.619995,1475.619995,838700000
18209,2000-07-11,1475.619995,1488.77002,1470.47998,1480.880005,1480.880005,980500000
18210,2000-07-12,1480.880005,1497.689941,1480.880005,1492.920044,1492.920044,1001200000
18211,2000-07-13,1492.920044,1501.390015,1489.650024,1495.839966,1495.839966,1026800000
18212,2000-07-14,1495.839966,1509.98999,1494.560059,1509.97998,1509.97998,960600000
18213,2000-07-17,1509.97998,1517.319946,1505.26001,1510.48999,1510.48999,906000000
18214,2000-07-18,1510.48999,1510.48999,1491.349976,1493.73999,1493.73999,908300000
18215,2000-07-19,1493.73999,1495.630005,1479.920044,1481.959961,1481.959961,909400000
18216,2000-07-20,1481.959961,1501.920044,1481.959961,1495.569946,1495.569946,1064600000
18217,2000-07-21,1495.569946,1495.569946,1477.910034,1480.189941,1480.189941,968300000
18218,2000-07-24,1480.189941,1485.880005,1463.800049,1464.290039,1464.290039,880300000
18219,2000-07-25,1464.290039,1476.22998,1464.290039,1474.469971,1474.469971,969400000
18220,2000-07-26,1474.469971,1474.469971,1452.420044,1452.420044,1452.420044,1235800000
18221,2000-07-27,1452.420044,1464.910034,1445.329956,1449.619995,1449.619995,1156400000
18222,2000-07-28,1449.619995,1456.680054,1413.890015,1419.890015,1419.890015,980000000
18223,2000-07-31,1419.890015,1437.650024,1418.709961,1430.829956,1430.829956,952600000
18224,2000-08-01,1430.829956,1443.540039,1428.959961,1438.099976,1438.099976,938700000
18225,2000-08-02,1438.099976,1451.589966,1433.48999,1438.699951,1438.699951,994500000
18226,2000-08-03,1438.699951,1454.189941,1425.430054,1452.560059,1452.560059,1095600000
18227,2000-08-04,1452.560059,1462.930054,1451.310059,1462.930054,1462.930054,956000000
18228,2000-08-07,1462.930054,1480.800049,1460.719971,1479.319946,1479.319946,854800000
18229,2000-08-08,1479.319946,1484.52002,1472.609985,1482.800049,1482.800049,992200000
18230,2000-08-09,1482.800049,1490.329956,1471.160034,1472.869995,1472.869995,1054000000
18231,2000-08-10,1472.869995,1475.150024,1459.890015,1460.25,1460.25,940800000
18232,2000-08-11,1460.25,1475.719971,1453.060059,1471.839966,1471.839966,835500000
18233,2000-08-14,1471.839966,1491.640015,1468.560059,1491.560059,1491.560059,783800000
18234,2000-08-15,1491.560059,1493.119995,1482.73999,1484.430054,1484.430054,895900000
18235,2000-08-16,1484.430054,1496.089966,1475.73999,1479.849976,1479.849976,929800000
18236,2000-08-17,1479.849976,1499.319946,1479.849976,1496.069946,1496.069946,922400000
18237,2000-08-18,1496.069946,1499.469971,1488.98999,1491.719971,1491.719971,821400000
18238,2000-08-21,1491.719971,1502.839966,1491.130005,1499.47998,1499.47998,731600000
18239,2000-08-22,1499.47998,1508.449951,1497.420044,1498.130005,1498.130005,818800000
18240,2000-08-23,1498.130005,1507.199951,1489.52002,1505.969971,1505.969971,871000000
18241,2000-08-24,1505.969971,1511.160034,1501.25,1508.310059,1508.310059,837100000
18242,2000-08-25,1508.310059,1513.469971,1505.089966,1506.449951,1506.449951,685600000
18243,2000-08-28,1506.449951,1523.949951,1506.449951,1514.089966,1514.089966,733600000
18244,2000-08-29,1514.089966,1514.810059,1505.459961,1509.839966,1509.839966,795600000
18245,2000-08-30,1509.839966,1510.48999,1500.089966,1502.589966,1502.589966,818400000
18246,2000-08-31,1502.589966,1525.209961,1502.589966,1517.680054,1517.680054,1056600000
18247,2000-09-01,1517.680054,1530.089966,1515.530029,1520.77002,1520.77002,767700000
18248,2000-09-05,1520.77002,1520.77002,1504.209961,1507.079956,1507.079956,838500000
18249,2000-09-06,1507.079956,1512.609985,1492.119995,1492.25,1492.25,995100000
18250,2000-09-07,1492.25,1505.339966,1492.25,1502.51001,1502.51001,985500000
18251,2000-09-08,1502.51001,1502.51001,1489.880005,1494.5,1494.5,961000000
18252,2000-09-11,1494.5,1506.76001,1483.01001,1489.26001,1489.26001,899300000
18253,2000-09-12,1489.26001,1496.930054,1479.670044,1481.98999,1481.98999,991200000
18254,2000-09-13,1481.98999,1487.449951,1473.609985,1484.910034,1484.910034,1068300000
18255,2000-09-14,1484.910034,1494.160034,1476.72998,1480.869995,1480.869995,1014000000
18256,2000-09-15,1480.869995,1480.959961,1460.219971,1465.810059,1465.810059,1268400000
18257,2000-09-18,1465.810059,1467.77002,1441.920044,1444.51001,1444.51001,962500000
18258,2000-09-19,1444.51001,1461.160034,1444.51001,1459.900024,1459.900024,1024900000
18259,2000-09-20,1459.900024,1460.48999,1430.949951,1451.339966,1451.339966,1104000000
18260,2000-09-21,1451.339966,1452.77002,1436.300049,1449.050049,1449.050049,1105400000
18261,2000-09-22,1449.050049,1449.050049,1421.880005,1448.719971,1448.719971,1185500000
18262,2000-09-25,1448.719971,1457.420044,1435.930054,1439.030029,1439.030029,982400000
18263,2000-09-26,1439.030029,1448.040039,1425.25,1427.209961,1427.209961,1106600000
18264,2000-09-27,1427.209961,1437.219971,1419.439941,1426.569946,1426.569946,1174700000
18265,2000-09-28,1426.569946,1461.689941,1425.780029,1458.290039,1458.290039,1206200000
18266,2000-09-29,1458.290039,1458.290039,1436.290039,1436.51001,1436.51001,1197100000
18267,2000-10-02,1436.52002,1445.599976,1429.829956,1436.22998,1436.22998,1051200000
18268,2000-10-03,1436.22998,1454.819946,1425.280029,1426.459961,1426.459961,1098100000
18269,2000-10-04,1426.459961,1439.98999,1416.310059,1434.319946,1434.319946,1167400000
18270,2000-10-05,1434.319946,1444.170044,1431.800049,1436.280029,1436.280029,1176100000
18271,2000-10-06,1436.280029,1443.300049,1397.060059,1408.98999,1408.98999,1150100000
18272,2000-10-09,1408.98999,1409.689941,1392.47998,1402.030029,1402.030029,716600000
18273,2000-10-10,1402.030029,1408.829956,1383.849976,1387.02002,1387.02002,1044000000
18274,2000-10-11,1387.02002,1387.02002,1349.670044,1364.589966,1364.589966,1387500000
18275,2000-10-12,1364.589966,1374.930054,1328.060059,1329.780029,1329.780029,1388600000
18276,2000-10-13,1329.780029,1374.170044,1327.079956,1374.170044,1374.170044,1223900000
18277,2000-10-16,1374.170044,1379.47998,1365.060059,1374.619995,1374.619995,1005400000
18278,2000-10-17,1374.619995,1380.98999,1342.339966,1349.969971,1349.969971,1161500000
18279,2000-10-18,1349.969971,1356.650024,1305.790039,1342.130005,1342.130005,1441700000
18280,2000-10-19,1342.130005,1389.930054,1342.130005,1388.76001,1388.76001,1297900000
18281,2000-10-20,1388.76001,1408.469971,1382.189941,1396.930054,1396.930054,1177400000
18282,2000-10-23,1396.930054,1406.959961,1387.75,1395.780029,1395.780029,1046800000
18283,2000-10-24,1395.780029,1415.640015,1388.130005,1398.130005,1398.130005,1158600000
18284,2000-10-25,1398.130005,1398.130005,1362.209961,1364.900024,1364.900024,1315600000
18285,2000-10-26,1364.900024,1372.719971,1337.810059,1364.439941,1364.439941,1303800000
18286,2000-10-27,1364.439941,1384.569946,1364.130005,1379.579956,1379.579956,1086300000
18287,2000-10-30,1379.579956,1406.359985,1376.859985,1398.660034,1398.660034,1186500000
18288,2000-10-31,1398.660034,1432.219971,1398.660034,1429.400024,1429.400024,1366400000
18289,2000-11-01,1429.400024,1429.599976,1410.449951,1421.219971,1421.219971,1206800000
18290,2000-11-02,1421.219971,1433.400024,1421.219971,1428.319946,1428.319946,1167700000
18291,2000-11-03,1428.319946,1433.209961,1420.920044,1426.689941,1426.689941,997700000
18292,2000-11-06,1428.76001,1438.459961,1427.719971,1432.189941,1432.189941,930900000
18293,2000-11-07,1432.189941,1436.219971,1423.26001,1431.869995,1431.869995,880900000
18294,2000-11-08,1431.869995,1437.280029,1408.780029,1409.280029,1409.280029,909300000
18295,2000-11-09,1409.280029,1409.280029,1369.680054,1400.140015,1400.140015,1111000000
18296,2000-11-10,1400.140015,1400.140015,1365.969971,1365.97998,1365.97998,962500000
18297,2000-11-13,1365.97998,1365.97998,1328.619995,1351.26001,1351.26001,1129300000
18298,2000-11-14,1351.26001,1390.060059,1351.26001,1382.949951,1382.949951,1118800000
18299,2000-11-15,1382.949951,1395.959961,1374.75,1389.810059,1389.810059,1066800000
18300,2000-11-16,1389.810059,1394.76001,1370.390015,1372.319946,1372.319946,956300000
18301,2000-11-17,1372.319946,1384.849976,1355.550049,1367.719971,1367.719971,1070400000
18302,2000-11-20,1367.719971,1367.719971,1341.670044,1342.619995,1342.619995,955800000
18303,2000-11-21,1342.619995,1355.869995,1333.619995,1347.349976,1347.349976,1137100000
18304,2000-11-22,1347.349976,1347.349976,1321.890015,1322.359985,1322.359985,963200000
18305,2000-11-24,1322.359985,1343.829956,1322.359985,1341.77002,1341.77002,404870000
18306,2000-11-27,1341.77002,1362.5,1341.77002,1348.969971,1348.969971,946100000
18307,2000-11-28,1348.969971,1358.810059,1334.969971,1336.089966,1336.089966,1028200000
18308,2000-11-29,1336.089966,1352.380005,1329.280029,1341.930054,1341.930054,402100000
18309,2000-11-30,1341.910034,1341.910034,1294.900024,1314.949951,1314.949951,1186530000
18310,2000-12-01,1314.949951,1334.670044,1307.02002,1315.22998,1315.22998,1195200000
18311,2000-12-04,1315.180054,1332.060059,1310.22998,1324.969971,1324.969971,1103000000
18312,2000-12-05,1324.969971,1376.560059,1324.969971,1376.540039,1376.540039,900300000
18313,2000-12-06,1376.540039,1376.540039,1346.150024,1351.459961,1351.459961,1399300000
18314,2000-12-07,1351.459961,1353.5,1339.26001,1343.550049,1343.550049,1128000000
